ID,damage_grade,Usage
206712,5.0,Private
157247,2.0,Private
160476,4.0,Public
363895,5.0,Private
123845,2.0,Public
132851,4.0,Private
185318,5.0,Private
63891,1.0,Private
375031,5.0,Public
343661,5.0,Private
73547,5.0,Public
297761,4.0,Private
262896,5.0,Private
270200,5.0,Private
56280,4.0,Private
294942,1.0,Private
244922,1.0,Public
75585,5.0,Public
327937,2.0,Private
114610,4.0,Public
133628,2.0,Public
271493,5.0,Private
222441,5.0,Public
95725,5.0,Public
166052,5.0,Private
365887,3.0,Private
82512,5.0,Public
120846,5.0,Private
39938,1.0,Private
74125,5.0,Private
349283,5.0,Private
6225,4.0,Public
188388,5.0,Private
16758,5.0,Public
243543,3.0,Private
337906,5.0,Private
97953,5.0,Public
178712,5.0,Private
296547,3.0,Private
52708,1.0,Private
153509,4.0,Public
53854,3.0,Private
69102,3.0,Private
60153,5.0,Private
22343,5.0,Private
144326,5.0,Private
25238,3.0,Public
132358,4.0,Private
333244,1.0,Private
188444,5.0,Private
238085,3.0,Private
222916,3.0,Private
41445,3.0,Public
158351,3.0,Private
193177,4.0,Private
76125,4.0,Public
116446,4.0,Private
348793,5.0,Public
365341,2.0,Private
348353,3.0,Public
210943,5.0,Private
166170,5.0,Private
288051,1.0,Private
57591,2.0,Private
65111,4.0,Private
91128,3.0,Public
150984,1.0,Private
382401,5.0,Private
191804,3.0,Private
70302,3.0,Private
367670,3.0,Private
370436,5.0,Private
13564,3.0,Public
56830,1.0,Public
113482,2.0,Private
98757,3.0,Private
123205,3.0,Private
75048,5.0,Private
274100,5.0,Public
83249,5.0,Public
282866,5.0,Private
256821,1.0,Private
160581,4.0,Private
89757,2.0,Public
29038,4.0,Private
31035,5.0,Private
323272,1.0,Private
305015,4.0,Private
211419,5.0,Private
150236,5.0,Public
236783,1.0,Public
278238,5.0,Private
151869,5.0,Private
252784,5.0,Private
309077,4.0,Public
150089,3.0,Public
313252,4.0,Private
52565,5.0,Private
151470,4.0,Public
81292,2.0,Private
231795,2.0,Private
178686,5.0,Private
99015,5.0,Private
245350,1.0,Private
340397,3.0,Public
207381,2.0,Public
310379,4.0,Private
145473,3.0,Private
53368,4.0,Private
208359,3.0,Private
7930,5.0,Private
68634,1.0,Private
356094,5.0,Private
112323,5.0,Private
277953,2.0,Private
177336,5.0,Private
3215,5.0,Public
45594,1.0,Private
152338,5.0,Public
171289,5.0,Public
1591,5.0,Private
373801,3.0,Private
174422,5.0,Private
335466,5.0,Private
95317,3.0,Private
317755,5.0,Private
207821,3.0,Public
246397,4.0,Public
290139,3.0,Private
43441,5.0,Public
218362,4.0,Private
188828,2.0,Private
117178,2.0,Private
241260,4.0,Private
375982,5.0,Private
290552,4.0,Private
117287,5.0,Private
259627,4.0,Private
314192,4.0,Public
291846,5.0,Private
179998,3.0,Public
124021,2.0,Private
356513,4.0,Private
149592,5.0,Private
300708,3.0,Public
132103,4.0,Public
88648,1.0,Private
177685,4.0,Private
65929,2.0,Private
385388,2.0,Private
212815,5.0,Private
11640,5.0,Private
353063,1.0,Private
248185,2.0,Public
184789,5.0,Private
130215,5.0,Public
83083,4.0,Public
117695,5.0,Public
311251,5.0,Private
373828,4.0,Private
340995,5.0,Private
220184,3.0,Private
88680,4.0,Public
191811,1.0,Private
340651,5.0,Private
24622,4.0,Private
17813,5.0,Private
366531,3.0,Public
359239,2.0,Public
89837,2.0,Private
272548,3.0,Public
78156,4.0,Public
362661,5.0,Private
65491,3.0,Private
158182,3.0,Public
262599,4.0,Public
116150,5.0,Private
346133,1.0,Public
149991,3.0,Public
148062,5.0,Private
98324,5.0,Private
197120,5.0,Private
110993,4.0,Private
147071,5.0,Public
2933,3.0,Public
361145,2.0,Private
25103,4.0,Public
309182,5.0,Public
122621,1.0,Private
316026,3.0,Public
129527,1.0,Private
159436,5.0,Private
186964,1.0,Public
4846,3.0,Private
227590,2.0,Private
138656,3.0,Private
115932,5.0,Public
265792,3.0,Public
152834,3.0,Private
58749,4.0,Private
311716,1.0,Public
364643,3.0,Public
207088,5.0,Private
4421,3.0,Public
366916,4.0,Private
68516,5.0,Private
234070,5.0,Public
318864,4.0,Private
102295,5.0,Private
43435,5.0,Private
279410,5.0,Public
220874,3.0,Private
125733,4.0,Private
254724,5.0,Private
213849,1.0,Public
4754,3.0,Public
178880,4.0,Private
74126,5.0,Public
226246,1.0,Public
196773,4.0,Public
175768,2.0,Private
129391,1.0,Private
208902,1.0,Private
153543,5.0,Private
84168,5.0,Public
11871,3.0,Private
304234,2.0,Public
34680,2.0,Private
227821,3.0,Private
9929,5.0,Private
326866,1.0,Private
110388,4.0,Private
179251,5.0,Private
354940,4.0,Private
188172,5.0,Private
82754,4.0,Private
121244,1.0,Private
143728,5.0,Private
91626,4.0,Private
284693,2.0,Private
6176,5.0,Private
171454,4.0,Private
282868,4.0,Private
7673,3.0,Private
23445,5.0,Private
339245,4.0,Public
328588,3.0,Public
265017,5.0,Public
189741,5.0,Private
184389,4.0,Public
275934,3.0,Private
124242,2.0,Private
320481,2.0,Private
15807,4.0,Public
136450,1.0,Private
171961,4.0,Private
225366,3.0,Private
214905,5.0,Private
59656,4.0,Public
105544,3.0,Private
359251,3.0,Private
201818,5.0,Private
70206,5.0,Private
74338,5.0,Private
321267,5.0,Public
343573,5.0,Private
172942,4.0,Private
242540,2.0,Private
220743,5.0,Private
37799,3.0,Private
190956,5.0,Private
373611,4.0,Private
131560,5.0,Private
383769,2.0,Private
308886,2.0,Private
116620,5.0,Private
256913,2.0,Private
378653,4.0,Private
45260,1.0,Private
211589,3.0,Private
19522,3.0,Private
318405,4.0,Private
139879,5.0,Public
60393,5.0,Public
385203,5.0,Public
170234,5.0,Public
324420,4.0,Private
340964,2.0,Private
200461,5.0,Private
75118,5.0,Private
331874,4.0,Private
297275,3.0,Public
338128,4.0,Public
264223,2.0,Private
181409,2.0,Public
27240,5.0,Public
230866,2.0,Private
51270,5.0,Private
266580,5.0,Private
99861,1.0,Private
202023,4.0,Private
226644,2.0,Private
306337,5.0,Private
334178,5.0,Private
298031,5.0,Private
351232,4.0,Private
312536,4.0,Private
349630,2.0,Private
180196,4.0,Private
184572,1.0,Public
53775,5.0,Public
331916,3.0,Private
165243,2.0,Private
103942,3.0,Private
142605,4.0,Private
3918,5.0,Public
302786,5.0,Private
10010,1.0,Private
186810,3.0,Public
123367,4.0,Private
16971,5.0,Private
131761,3.0,Public
331963,1.0,Private
201353,4.0,Private
30178,2.0,Private
306474,5.0,Public
182345,5.0,Private
356247,5.0,Private
225098,5.0,Private
77373,3.0,Private
323489,5.0,Private
42443,5.0,Public
163218,5.0,Private
217907,5.0,Private
172655,3.0,Private
343326,3.0,Private
316036,4.0,Private
338240,5.0,Private
12103,1.0,Private
48013,2.0,Private
136135,5.0,Public
262382,3.0,Private
247061,5.0,Public
15614,3.0,Private
120569,3.0,Private
378943,5.0,Private
278292,5.0,Private
193394,5.0,Private
343289,5.0,Private
353985,4.0,Private
204212,3.0,Public
38280,4.0,Private
10473,5.0,Private
320689,4.0,Private
266069,2.0,Private
199157,5.0,Private
64324,2.0,Private
381602,4.0,Private
318679,2.0,Private
69744,4.0,Private
293792,3.0,Private
279000,2.0,Private
50259,5.0,Private
167143,4.0,Private
261359,4.0,Public
64288,3.0,Private
248026,2.0,Private
180274,4.0,Private
49379,3.0,Private
345152,4.0,Public
132847,5.0,Private
270222,4.0,Private
138037,3.0,Private
247565,2.0,Private
227644,1.0,Private
47398,1.0,Public
227149,5.0,Private
318537,4.0,Private
258910,2.0,Private
174162,1.0,Public
252709,1.0,Private
153585,5.0,Public
380369,5.0,Public
350005,4.0,Public
129503,5.0,Private
36179,3.0,Private
270220,5.0,Private
143876,5.0,Private
136603,1.0,Private
52305,5.0,Private
227375,5.0,Private
194361,4.0,Private
215028,5.0,Public
380650,5.0,Private
165750,3.0,Private
262532,1.0,Private
374625,3.0,Public
165712,2.0,Private
247140,5.0,Public
18769,4.0,Private
115463,1.0,Public
32640,3.0,Public
150006,5.0,Private
329402,4.0,Private
206140,4.0,Public
163724,4.0,Private
93386,4.0,Private
332517,4.0,Private
155391,5.0,Private
179232,5.0,Private
231341,5.0,Private
317902,5.0,Private
110011,3.0,Private
57725,3.0,Private
206816,3.0,Private
252305,4.0,Private
281733,1.0,Public
226453,4.0,Public
191085,3.0,Private
11421,3.0,Private
114744,5.0,Private
68100,3.0,Private
84891,3.0,Private
225531,5.0,Private
4355,4.0,Public
227015,2.0,Private
156368,4.0,Private
281398,2.0,Private
223638,3.0,Private
235664,5.0,Public
98943,4.0,Private
325451,3.0,Private
151487,2.0,Private
313541,2.0,Private
73963,5.0,Public
15072,2.0,Private
55277,3.0,Public
129821,5.0,Public
67144,1.0,Private
346747,3.0,Private
365967,4.0,Public
79722,1.0,Private
144726,1.0,Private
306681,3.0,Private
154384,4.0,Public
31204,4.0,Private
81122,5.0,Private
353699,2.0,Private
164578,1.0,Public
12223,2.0,Private
150792,5.0,Public
277283,5.0,Private
96635,5.0,Private
332124,4.0,Public
73953,1.0,Private
164251,5.0,Private
220378,3.0,Private
162661,5.0,Private
379846,4.0,Private
240651,3.0,Private
326966,5.0,Private
344148,2.0,Private
349116,5.0,Public
10562,3.0,Private
51069,2.0,Public
126113,5.0,Public
328250,4.0,Public
49776,3.0,Private
185530,1.0,Private
90338,5.0,Public
232126,3.0,Public
373317,5.0,Public
240480,5.0,Private
665,2.0,Public
336605,5.0,Private
90736,4.0,Private
173249,5.0,Private
44960,4.0,Private
251637,3.0,Private
11069,1.0,Private
135106,4.0,Public
49641,5.0,Private
272679,1.0,Private
165209,2.0,Public
55766,4.0,Public
207150,2.0,Public
25691,1.0,Private
210560,3.0,Private
151667,3.0,Private
295332,2.0,Private
108126,5.0,Public
328002,4.0,Public
139974,1.0,Private
183990,4.0,Private
138781,1.0,Private
215079,3.0,Private
346919,5.0,Private
296701,5.0,Public
382571,4.0,Private
85942,2.0,Private
360585,5.0,Private
129390,5.0,Private
289659,1.0,Private
15662,5.0,Public
55686,5.0,Private
378939,5.0,Private
367495,3.0,Private
221290,5.0,Private
245223,3.0,Private
73769,5.0,Private
422,5.0,Public
25092,5.0,Private
13092,3.0,Public
232052,4.0,Private
226912,5.0,Public
71287,3.0,Private
116974,5.0,Private
340226,4.0,Private
159657,1.0,Private
99523,5.0,Public
348202,1.0,Private
73458,2.0,Public
344164,3.0,Private
352036,3.0,Public
50930,2.0,Private
301515,3.0,Public
39931,5.0,Private
299168,5.0,Private
33469,3.0,Private
349958,4.0,Private
264141,4.0,Private
316124,5.0,Private
83358,5.0,Private
375035,5.0,Public
371987,5.0,Private
71207,1.0,Public
131255,2.0,Private
21347,1.0,Private
144605,3.0,Public
229549,4.0,Private
171940,1.0,Private
162791,4.0,Public
29557,5.0,Public
221405,4.0,Private
93399,3.0,Private
172163,5.0,Private
40431,4.0,Private
238340,4.0,Public
13729,1.0,Private
310860,5.0,Private
339418,5.0,Public
325535,5.0,Private
226902,2.0,Public
125371,5.0,Public
385692,5.0,Public
167609,2.0,Public
312033,5.0,Public
186536,2.0,Private
141280,5.0,Public
186302,3.0,Private
241294,2.0,Private
266687,5.0,Public
1697,4.0,Private
260497,5.0,Private
64470,3.0,Private
212022,3.0,Private
6362,3.0,Private
13193,2.0,Private
357302,4.0,Private
75520,5.0,Private
67891,2.0,Private
84525,4.0,Private
146206,3.0,Private
256467,1.0,Private
296608,3.0,Private
166051,5.0,Private
102192,5.0,Private
288777,5.0,Public
265593,5.0,Private
259110,4.0,Private
327814,5.0,Private
256751,2.0,Private
184878,4.0,Public
342020,4.0,Private
31920,5.0,Public
205719,2.0,Private
343521,1.0,Private
209918,4.0,Private
189670,5.0,Public
60300,3.0,Public
40989,1.0,Private
129857,5.0,Private
22272,5.0,Private
379790,4.0,Public
135112,4.0,Private
42614,5.0,Public
306359,5.0,Private
243619,1.0,Private
359818,5.0,Public
145317,5.0,Private
377564,4.0,Public
192036,5.0,Private
6140,4.0,Private
260850,4.0,Private
65851,3.0,Private
233390,3.0,Private
381320,2.0,Private
101178,5.0,Public
189267,4.0,Public
306840,5.0,Private
323138,4.0,Public
131297,5.0,Public
152752,5.0,Private
136116,4.0,Private
148486,5.0,Private
367633,4.0,Public
33696,2.0,Public
353775,3.0,Private
10873,5.0,Public
280494,5.0,Private
94644,5.0,Public
192909,3.0,Private
104366,5.0,Public
369906,2.0,Private
159027,3.0,Public
260410,5.0,Public
305161,5.0,Private
113843,4.0,Public
236065,2.0,Private
241010,2.0,Private
194576,3.0,Public
154211,5.0,Private
57192,5.0,Private
74245,3.0,Private
165920,4.0,Private
14912,4.0,Private
352465,1.0,Public
21421,1.0,Private
253965,5.0,Public
314414,4.0,Private
4222,5.0,Private
368823,4.0,Private
165704,2.0,Private
74964,5.0,Private
239745,5.0,Private
76850,2.0,Private
291073,4.0,Private
123841,3.0,Public
363653,4.0,Private
45695,3.0,Public
276554,3.0,Private
79565,1.0,Private
153193,3.0,Private
93814,5.0,Private
10534,3.0,Private
53094,1.0,Private
281828,5.0,Private
286759,4.0,Public
190238,4.0,Public
177855,1.0,Private
304958,4.0,Private
306975,3.0,Private
30857,4.0,Public
364072,2.0,Public
220524,2.0,Public
80632,4.0,Public
199404,5.0,Public
112588,5.0,Private
190038,3.0,Private
386806,4.0,Private
217069,5.0,Private
295411,5.0,Private
303127,2.0,Private
223302,4.0,Private
83982,4.0,Private
139784,4.0,Public
68337,5.0,Private
218104,1.0,Private
85997,3.0,Private
162266,4.0,Public
280427,1.0,Private
96899,4.0,Public
252092,3.0,Public
268694,2.0,Public
35302,5.0,Private
97314,4.0,Private
148141,3.0,Private
224971,1.0,Private
236895,4.0,Private
272862,4.0,Private
209564,2.0,Public
163772,5.0,Public
157425,5.0,Private
89295,3.0,Private
308462,4.0,Private
66394,4.0,Private
380940,1.0,Private
79614,5.0,Private
86307,4.0,Private
108737,2.0,Public
277477,4.0,Public
235761,5.0,Private
322524,2.0,Private
69389,4.0,Private
185793,4.0,Private
273029,5.0,Public
125211,1.0,Private
81104,5.0,Public
151682,5.0,Public
41258,4.0,Private
220744,4.0,Private
386653,5.0,Public
308580,5.0,Private
133084,1.0,Public
342674,4.0,Private
164541,5.0,Public
338338,4.0,Private
22357,4.0,Private
178698,5.0,Public
282540,4.0,Private
21276,1.0,Public
115338,4.0,Private
201159,5.0,Private
40240,5.0,Private
188239,5.0,Public
23864,4.0,Private
359684,5.0,Private
189100,5.0,Private
17366,5.0,Private
128007,4.0,Private
89141,4.0,Private
143748,3.0,Private
147947,5.0,Private
58200,5.0,Public
41137,5.0,Private
180292,5.0,Private
345902,5.0,Private
255059,5.0,Public
308052,5.0,Private
265432,2.0,Public
15553,4.0,Private
232868,5.0,Public
72001,4.0,Private
228792,3.0,Public
74569,2.0,Private
174412,5.0,Private
62271,3.0,Private
262873,1.0,Private
104697,4.0,Public
163860,2.0,Public
156263,5.0,Public
59148,4.0,Private
292026,1.0,Public
19805,2.0,Public
331091,3.0,Private
52306,5.0,Private
369546,5.0,Public
24924,5.0,Private
256376,4.0,Private
372247,2.0,Private
195018,3.0,Private
288614,4.0,Private
316739,3.0,Private
339235,4.0,Private
259048,5.0,Private
360439,3.0,Public
44854,4.0,Private
346089,2.0,Private
355187,5.0,Private
381590,1.0,Public
162103,4.0,Private
126350,4.0,Private
10011,2.0,Public
291065,5.0,Public
256348,4.0,Private
278034,3.0,Public
86230,4.0,Private
242932,4.0,Private
11866,5.0,Private
148098,4.0,Private
122060,1.0,Private
337726,5.0,Private
216689,4.0,Private
31464,5.0,Private
58750,4.0,Public
83300,4.0,Private
361357,5.0,Private
162290,2.0,Public
290433,2.0,Private
103002,3.0,Public
220391,1.0,Private
256138,1.0,Private
131596,5.0,Private
241437,3.0,Public
54808,5.0,Public
39373,1.0,Public
370564,4.0,Private
199487,5.0,Private
264157,3.0,Public
219037,5.0,Private
173095,1.0,Private
381895,2.0,Private
384803,2.0,Public
312777,5.0,Private
54482,3.0,Private
166827,4.0,Public
276970,5.0,Private
376678,5.0,Private
200357,5.0,Private
11020,3.0,Private
182715,3.0,Private
320720,5.0,Private
5797,2.0,Private
14522,1.0,Public
75842,5.0,Public
368835,3.0,Private
230801,5.0,Public
325023,1.0,Private
192108,5.0,Public
249033,5.0,Private
69868,4.0,Private
358735,4.0,Private
371136,5.0,Private
83061,4.0,Private
370934,2.0,Private
16578,2.0,Private
135478,5.0,Private
205303,4.0,Public
269544,1.0,Private
115423,5.0,Private
355544,5.0,Private
156952,4.0,Private
313269,5.0,Public
313513,5.0,Public
26726,4.0,Private
190752,2.0,Private
249925,1.0,Private
33289,2.0,Private
52098,3.0,Public
10936,4.0,Private
26651,5.0,Public
224450,5.0,Private
207299,1.0,Public
189053,2.0,Private
11777,5.0,Private
61607,3.0,Public
307185,5.0,Public
244489,5.0,Public
326731,3.0,Public
34392,4.0,Public
305085,5.0,Public
264987,5.0,Private
239114,5.0,Public
285369,4.0,Private
23691,1.0,Private
217835,4.0,Private
345333,4.0,Private
306160,5.0,Private
124986,4.0,Public
78232,2.0,Private
242639,5.0,Public
152722,4.0,Public
339909,4.0,Private
5705,5.0,Public
152003,5.0,Private
72159,2.0,Private
137873,3.0,Public
359857,3.0,Public
190495,2.0,Private
63777,5.0,Private
255312,4.0,Public
68439,3.0,Private
69618,4.0,Private
339792,4.0,Private
157972,5.0,Private
2906,5.0,Private
240855,4.0,Private
329483,5.0,Private
339775,3.0,Private
111237,5.0,Private
8496,3.0,Private
330929,5.0,Private
149389,5.0,Private
228097,4.0,Private
196981,4.0,Private
336677,2.0,Public
97000,1.0,Private
304261,2.0,Public
3326,2.0,Private
208506,5.0,Private
192840,4.0,Public
25576,5.0,Public
161717,1.0,Private
46365,3.0,Private
326390,3.0,Private
328594,1.0,Public
219265,3.0,Public
273171,2.0,Private
8060,5.0,Public
27511,5.0,Private
373077,3.0,Public
94769,5.0,Private
43491,5.0,Private
183056,5.0,Private
328615,3.0,Private
200431,4.0,Private
352742,5.0,Private
291418,5.0,Private
69815,3.0,Public
322718,4.0,Private
363333,5.0,Private
303784,5.0,Private
210490,4.0,Private
330703,3.0,Private
58343,5.0,Private
248738,3.0,Private
180465,3.0,Private
68407,1.0,Public
50132,1.0,Private
370631,5.0,Private
229209,4.0,Private
114841,1.0,Public
316952,3.0,Private
336091,2.0,Public
67886,4.0,Private
80902,4.0,Private
60528,4.0,Public
260704,5.0,Private
34894,5.0,Private
314157,5.0,Private
103902,5.0,Public
166328,3.0,Private
306582,5.0,Private
127533,3.0,Private
310240,5.0,Private
385063,3.0,Public
140272,5.0,Private
254546,3.0,Private
117322,1.0,Private
208705,2.0,Public
90999,2.0,Private
293952,2.0,Private
357410,3.0,Public
288176,3.0,Private
138423,4.0,Private
114157,5.0,Private
99989,3.0,Private
216514,4.0,Public
129094,5.0,Private
300850,4.0,Private
23994,1.0,Private
327727,4.0,Private
138846,3.0,Private
135412,5.0,Private
187045,4.0,Private
44378,5.0,Public
324456,4.0,Private
332428,4.0,Public
116693,2.0,Private
144225,4.0,Private
294135,3.0,Private
225899,1.0,Private
63424,5.0,Private
7442,1.0,Private
174739,1.0,Public
98786,1.0,Public
128318,5.0,Public
205094,5.0,Public
165189,5.0,Private
381259,5.0,Private
225819,3.0,Public
85818,4.0,Private
289971,5.0,Private
188987,5.0,Private
345486,4.0,Private
329723,5.0,Private
323955,5.0,Private
244080,5.0,Private
84036,3.0,Private
169329,4.0,Public
99773,5.0,Private
93852,4.0,Public
142899,4.0,Private
17380,5.0,Public
292425,5.0,Private
67762,3.0,Public
118984,5.0,Private
326294,5.0,Public
74632,2.0,Private
87157,4.0,Private
309940,5.0,Private
360235,4.0,Public
319131,5.0,Private
186735,3.0,Public
361594,4.0,Public
276281,3.0,Private
336611,5.0,Public
116475,5.0,Private
387357,2.0,Public
222792,4.0,Private
221927,5.0,Public
15492,5.0,Private
123493,5.0,Private
143121,4.0,Private
238672,4.0,Private
210256,4.0,Private
349328,5.0,Private
154865,4.0,Public
115775,2.0,Public
298157,2.0,Public
3061,5.0,Private
104023,5.0,Private
377489,4.0,Public
37280,1.0,Public
232710,2.0,Public
327568,5.0,Private
379692,4.0,Private
159896,5.0,Private
84650,1.0,Private
254109,1.0,Private
193740,5.0,Public
321056,4.0,Private
4074,4.0,Public
228677,2.0,Private
31498,5.0,Private
223934,5.0,Private
105986,1.0,Private
238091,4.0,Private
360215,4.0,Public
296438,3.0,Private
36972,4.0,Private
296436,3.0,Private
347256,2.0,Private
162308,1.0,Private
23847,5.0,Public
293302,3.0,Public
48394,4.0,Private
15504,4.0,Private
134252,3.0,Private
57703,2.0,Private
293989,3.0,Public
286800,1.0,Private
265265,4.0,Private
182622,1.0,Private
74725,4.0,Private
344342,5.0,Private
